Year	Species	Gear	Metric Tons	Pounds	$
2006	SKATE	Trawlss	6.4	14174	5868
2006	SKATE	Trawls	113.6	250378	42307
2006	SKATE	Trawls	3.8	8470	5778
2006	SKATE	Pots and Traps And Traps	0.2	341	148
2006	SKATE	Lines	8.2	18017	5921
2006	SKATE	Unspecified Gear	0.0	16	335
2006	SMELT	Trawlss	158.3	348935	123337
2006	SMELT	Lines	1.6	3602	3041
2006	SOLE	Trawls	1755.6	3870418	1423713
2006	SOLE	Pots and Traps And Traps	0.2	430	612
2006	SOLE	Lines	0.3	701	984
2006	SOLE	Trawls	298.8	658778	225777
2006	SOLE	Trawls	0.5	1188	2604
2006	SOLE	Trawlss	0.1	178	144
2006	SOLE	Trawls	752.4	1658678	1726800
2006	SOLE	Pots and Traps And Traps	0.0	108	136
2006	SOLE	Lines	0.0	77	96
2006	SOLE	Trawls	149.3	329061	119298
2006	SOLE	Trawls	5.7	12536	6620
2006	SOLE	Lines	0.0	48	174
2006	SOLE	Trawls	7.4	16393	15511
2006	SOLE	Lines	0.0	39	43
2006	SQUID	Trawlss	49135.1	108323267	26935418
2006	SQUID	Trawls	0.3	559	450
2006	SQUID	Trawls	4.3	9535	2497
2006	SQUID	Lines	18.3	40412	11696
2006	SURFPERCHES	Trawlss	0.6	1422	785
2006	SURFPERCHES	Trawls	0.0	5	4
2006	SURFPERCHES	Pots and Traps And Traps	0.4	974	1514
2006	SURFPERCHES	Lines	15.4	33879	68183
2006	SWORDFISH	Trawlss	442.2	974821	1990347
2006	SWORDFISH	Lines	25.5	56313	69008
2006	SWORDFISH	Unspecified Gear	70.6	155699	635912
2006	THORNYHEAD	Trawls	186.3	410728	475836
2006	THORNYHEAD	Lines	134.3	296079	1047593
2006	SHARK	Trawlss	0.1	271	239
2006	TUNA	Trawlss	3.0	6713	5255
2006	TUNA	Lines	120.6	265906	282064
2006	TUNA	Lines	80.2	176875	236188
2006	TUNA	Lines	34.5	76118	204873
2006	TUNA	Trawlss	0.5	1148	2959
2006	TUNA	Lines	0.2	448	643
2006	TUNA	Trawlss	47.2	104106	39372
2006	TUNA	Lines	0.3	720	796
2006	TUNA	Trawlss	56.3	124161	64430
2006	TUNA	Lines	20.4	45026	110484
2006	YELLOWTAIL JACK	Trawlss	13.7	30246	37580
2006	YELLOWTAIL JACK	Lines	4.5	9962	15212
2007	ANCHOVY	Trawlss	10387.9	22901211	1101889
2007	ANCHOVY	Lines	0.3	645	1290
2007	BARRACUDA	Trawlss	36.4	80248	52384
2007	BARRACUDA	Lines	4.3	9543	8026
2007	BONITO	Trawlss	218.6	481887	141698
2007	BONITO	Lines	3.0	6544	17189
2007	CABEZON	Trawlss	0.1	132	208
2007	CABEZON	Pots and Traps And Traps	3.8	8465	53887
2007	CABEZON	Lines	21.5	47319	272320
2007	CABEZON	Lines	0.0	62	241
2007	CABEZON	Unspecified Gear	0.1	156	655
2007	CARP	Unspecified Gear	7.6	16679	34171
2007	BIVALVES	Unspecified Gear	0.0	73	215
2007	CRAB	Trawls	0.1	129	377
2007	CRAB	Pots and Traps And Traps	5000.5	11023994	26890664
2007	CRAB	Trawlss	0.0	14	19
2007	CRAB	Trawls	0.1	120	302
2007	CRAB	Trawlss	0.9	1995	2650
2007	CRAB	Trawls	0.5	1006	2480
2007	CRAB	Trawls	0.6	1258	1650
2007	CRAB	Pots and Traps And Traps	579.7	1277943	1633780
2007	CRAB 	Trawlss	5.5	12063	12570
2007	CRAB 	Trawls	0.0	69	88
2007	CRAB 	Trawls	0.0	91	253
2007	CRAB 	Pots and Traps And Traps	33.6	73973	79410
2007	CRAB 	Lines	0.0	105	94
2007	CRAYFISHES OR CRAWFISHES	Unspecified Gear	75.7	166861	230338
2007	CROAKER	Trawlss	6.5	14342	4514
2007	CROAKER	Trawls	1.3	2943	2277
2007	CROAKER	Trawls	11.0	24223	12595
2007	CROAKER	Lines	10.0	22132	24559
2007	DOLPHINFISH	Lines	2.3	5025	9967
2007	ECHINODERM	Unspecified Gear	3.7	8182	2070
2007	EEL	Pots and Traps And Traps	0.8	1718	1826
2007	FINFISHES	Trawlss	54.6	120458	97046
2007	FINFISHES	Trawls	0.4	942	2486
2007	FINFISHES	Trawls	2.6	5809	6990
2007	FINFISHES	Pots and Traps And Traps	1.7	3780	9026
2007	FINFISHES	Lines	15.3	33677	71012
2007	FINFISHES	Lines	0.5	997	1305
2007	FINFISHES	Unspecified Gear	12.1	26600	12235
2007	FLATFISH	Trawlss	0.3	644	836
2007	FLATFISH	Trawls	0.5	1021	1276
2007	FLATFISH	Trawls	20.3	44701	30241
2007	FLATFISH	Lines	0.3	767	1322
2007	FLATFISH	Trawls	59.7	131539	13466
2007	FLATFISH	Lines	0.2	419	90
2007	FLATFISH, SANDDAB	Trawls	158.8	350028	153048
2007	FLATFISH, SANDDAB	Trawls	0.3	574	552
2007	FLATFISH, SANDDAB	Pots and Traps And Traps	0.0	27	24
2007	FLATFISH, SANDDAB	Lines	2.3	5085	16298
2007	FLATFISH	Trawls	12.9	28344	17554
2007	FLATFISH	Pots and Traps And Traps	0.1	189	236
2007	FLATFISH	Lines	0.1	281	642
2007	FLATFISH	Trawls	0.4	949	604
2007	GREENLING	Pots and Traps And Traps	0.2	424	3095
2007	GREENLING	Lines	1.3	2842	17548
2007	GREENLING	Unspecified Gear	0.0	34	197
2007	GRENADIERS	Trawls	66.8	147190	19681
2007	GRENADIERS	Lines	38.3	84333	21579
2007	HAGFISHES	Pots and Traps And Traps	768.9	1695148	1027638
2007	HAKE	Trawls	2670.2	5886739	384667
2007	HAKE	Lines	0.5	1212	1441
2007	FLATFISH	Trawlss	45.7	100712	466130
2007	FLATFISH	Trawls	81.5	179680	733776
2007	FLATFISH	Trawls	13.2	29010	161846
2007	FLATFISH	Pots and Traps And Traps	0.2	397	1514
2007	FLATFISH	Lines	37.6	82909	475851
2007	FLATFISH	Lines	0.7	1444	5401
2007	HERRING	Trawlss	597.2	1316689	143054
2007	HERRING, ROE ON KELP	Unspecified Gear	8.8	19405	6019
2007	MACKEREL	Trawlss	630.0	1388920	142520
2007	MACKEREL	Trawls	0.2	452	784
2007	MACKEREL	Lines	0.7	1460	541
2007	LINGCOD	Trawlss	0.2	534	854
2007	LINGCOD	Trawls	43.1	95088	94632
2007	LINGCOD	Pots and Traps And Traps	3.0	6638	9562
2007	LINGCOD	Lines	32.3	71145	148177
2007	LINGCOD	Lines	0.7	1595	3917
2007	LINGCOD	Unspecified Gear	0.1	242	459
2007	LOBSTER	Pots and Traps And Traps	300.6	662644	6915601
2007	MACKEREL	Trawlss	5010.8	11046918	774639
2007	MACKEREL	Trawls	0.2	539	879
2007	MACKEREL	Lines	5.6	12376	12820
2007	MACKEREL	Lines	0.3	707	552
2007	MOLLUSKS	Trawlss	0.3	578	1032
2007	MOLLUSKS	Pots and Traps And Traps	27.3	60143	130298
2007	MOLLUSKS	Unspecified Gear	3.0	6578	74883
2007	OCTOPUS	Trawls	0.3	613	323
2007	OCTOPUS	Trawls	0.1	314	907
2007	OCTOPUS	Pots and Traps And Traps	0.5	1121	1338
2007	OCTOPUS	Unspecified Gear	0.0	84	115
2007	BIVALVES	Unspecified Gear	558.1	1230334	7367174
2007	PRICKLEBACK	Lines	0.0	36	119
2007	ROCKFISH	Trawls	3.5	7779	3074
2007	ROCKFISH	Lines	0.1	296	487
2007	ROCKFISH	Trawlss	7.5	16533	26723
2007	ROCKFISH	Trawls	17.1	37701	33831
2007	ROCKFISH	Lines	1.2	2536	3384
2007	ROCKFISH	Trawls	0.0	76	151
2007	ROCKFISH	Pots and Traps And Traps	0.2	401	886
2007	ROCKFISH	Lines	80.2	176777	355170
2007	ROCKFISH	Lines	0.1	147	293
2007	ROCKFISH	Unspecified Gear	0.1	113	153
2007	ROCKFISH-AND-YELLOW	Pots and Traps And Traps	1.3	2767	19493
2007	ROCKFISH-AND-YELLOW	Lines	8.7	19261	137516
2007	ROCKFISH-AND-YELLOW	Unspecified Gear	0.3	557	3893
2007	ROCKFISH	Trawlss	0.1	245	469
2007	ROCKFISH	Trawls	3.4	7519	5913
2007	ROCKFISH	Pots and Traps And Traps	1.1	2334	3276
2007	ROCKFISH	Lines	19.9	43961	75172
2007	ROCKFISH	Pots and Traps And Traps	0.1	160	187
2007	ROCKFISH	Lines	16.4	36220	52668
2007	ROCKFISH	Lines	0.3	680	1448
2007	ROCKFISH	Unspecified Gear	0.0	16	28
2007	ROCKFISH	Trawlss	0.2	538	1032
2007	ROCKFISH	Trawls	0.6	1416	1096
2007	ROCKFISH	Lines	5.2	11465	16470
2007	ROCKFISH	Lines	0.0	86	111
2007	ROCKFISH	Trawls	0.2	342	346
2007	ROCKFISH	Pots and Traps And Traps	0.2	533	3348
2007	ROCKFISH	Lines	21.4	47087	289532
2007	ROCKFISH	Lines	0.1	164	791
2007	ROCKFISH	Trawls	1.0	2174	1457
2007	ROCKFISH	Trawlss	0.2	415	1038
2007	ROCKFISH	Trawls	50.2	110645	74327
2007	ROCKFISH	Lines	4.4	9682	18100
2007	ROCKFISH	Lines	0.0	65	156
2007	ROCKFISH	Pots and Traps And Traps	0.0	13	99
2007	ROCKFISH	Lines	4.1	9051	66616
2007	ROCKFISH	Unspecified Gear	0.1	113	801
2007	ROCKFISH	Pots and Traps And Traps	0.1	185	1016
2007	ROCKFISH	Lines	5.2	11375	44647
2007	ROCKFISH	Trawls	40.1	88514	51037
2007	ROCKFISH	Pots and Traps And Traps	0.1	328	174
2007	ROCKFISH	Lines	0.5	1154	2678
2007	ROCKFISH	Lines	0.2	343	1186
2007	ROCKFISH	Pots and Traps And Traps	1.1	2354	16692
2007	ROCKFISH	Lines	18.7	41171	292364
2007	ROCKFISH	Lines	0.0	92	265
2007	ROCKFISH	Unspecified Gear	0.1	305	2128
2007	ROCKFISH	Pots and Traps And Traps	0.6	1429	14811
2007	ROCKFISH	Lines	18.4	40652	413386
2007	ROCKFISH	Lines	0.5	1002	1165
2007	ROCKFISH	Trawls	0.1	308	155
2007	ROCKFISH	Lines	0.7	1607	4444
2007	ROCKFISH	Lines	0.0	19	19
2007	ROCKFISH	Pots and Traps And Traps	0.0	16	68
2007	ROCKFISH	Lines	0.4	985	5596
2007	ROCKFISH	Lines	1.0	2216	4378
2007	ROCKFISH	Lines	0.0	65	262
2007	ROCKFISH	Trawls	0.9	1886	1806
2007	ROCKFISH	Lines	0.2	453	556
2007	ROCKFISH	Trawlss	0.3	560	1380
2007	ROCKFISH	Lines	0.3	590	2059
2007	ROCKFISH	Lines	0.0	91	191
2007	ROCKFISH	Trawls	80.2	176865	61227
2007	ROCKFISH	Lines	0.1	298	402
2007	ROCKFISH	Lines	0.2	438	1504
2007	ROCKFISH	Lines	0.5	1191	4664
2007	ROCKFISH	Lines	0.0	7	7
2007	ROCKFISH	Lines	0.0	10	10
2007	ROCKFISH	Pots and Traps And Traps	0.1	187	888
2007	ROCKFISH	Lines	1.0	2261	18660
2007	ROCKFISH	Pots and Traps And Traps	0.2	345	654
2007	ROCKFISH	Lines	17.5	38505	92954
2007	ROCKFISH	Lines	0.2	483	1379
2007	ROCKFISH	Trawlss	2.9	6423	6869
2007	ROCKFISH	Trawls	3.6	7932	6745
2007	ROCKFISH	Lines	1.6	3517	5817
2007	ROCKFISH	Trawls	2.0	4324	2956
2007	ROCKFISH	Lines	3.2	6993	12322
2007	ROCKFISHES	Trawlss	0.3	557	1027
2007	ROCKFISHES	Trawls	582.5	1284236	686517
2007	ROCKFISHES	Trawls	0.0	37	37
2007	ROCKFISHES	Pots and Traps And Traps	2.1	4722	9058
2007	ROCKFISHES	Lines	53.6	118098	329379
2007	ROCKFISHES	Lines	0.5	1016	3626
2007	ROCKFISHES	Unspecified Gear	0.0	47	193
2007	SABLEFISH	Trawlss	6.0	13190	18387
2007	SABLEFISH	Trawls	742.2	1636348	2171778
2007	SABLEFISH	Pots and Traps And Traps	297.0	654681	998452
2007	SABLEFISH	Lines	423.7	934078	1681112
2007	SABLEFISH	Lines	1.0	2120	2965
2007	SALMON	Trawls	1.4	3128	13022
2007	SALMON	Pots and Traps And Traps	0.5	1129	6161
2007	SALMON	Lines	5.8	12743	65618
2007	SALMON	Lines	782.5	1724991	7746866
2007	SARDINE	Trawlss	80938.3	178436550	8204714
2007	SARDINE	Lines	19.5	42953	13420
2007	SCORPIONFISHES	Trawlss	0.2	450	1077
2007	SCORPIONFISHES	Trawls	0.2	475	1861
2007	SCORPIONFISHES	Trawls	1.2	2638	8077
2007	SCORPIONFISHES	Pots and Traps And Traps	0.1	297	944
2007	SCORPIONFISHES	Lines	1.7	3756	12927
2007	SCULPINS	Trawls	1.4	3148	10364
2007	SEA BASS	Trawlss	3.8	8357	18616
2007	ECHINODERM	Trawls	40.5	89289	114637
2007	ECHINODERM	Trawls	12.5	27490	34205
2007	ECHINODERM	Unspecified Gear	167.5	369284	516910
2007	ECHINODERM	Unspecified Gear	5049.1	11131171	5400279
2007	SEA BASS	Trawlss	213.2	469998	1098120
2007	SEA BASS	Trawls	0.8	1682	4235
2007	SEA BASS	Lines	6.7	14828	51514
2007	SEAWEED	Unspecified Gear	3.5	7758	10210
2007	SEAWEED	Unspecified Gear	0.0	61	118
2007	SHAD	Trawlss	20.1	44308	49862
2007	SHAD	Unspecified Gear	20.1	44335	49867
2007	SHARK	Trawlss	4.8	10645	4284
2007	SHARK	Trawlss	7.7	17006	12766
2007	SHARK	Trawls	0.6	1346	479
2007	SHARK	Lines	2.8	6239	6612
2007	SHARK	Trawlss	5.7	12598	7404
2007	SHARK	Trawls	0.9	1956	892
2007	SHARK	Trawls	1.1	2494	1343
2007	SHARK	Lines	0.3	620	387
2007	SHARK	Trawlss	36.4	80330	61147
2007	SHARK	Lines	5.6	12382	14048
2007	SHARK	Unspecified Gear	1.8	3880	2942
2007	SHARK	Trawlss	16.4	36254	24954
2007	SHARK	Trawls	0.3	610	412
2007	SHARK	Lines	0.4	883	816
2007	SHARK	Trawls	11.3	24877	6096
2007	SHARK	Lines	1.3	2874	2057
2007	SHARK	Trawlss	194.3	428411	318235
2007	SHARK	Trawls	0.2	348	223
2007	SHARK	Lines	8.8	19299	18443
2007	SHARK	Trawlss	1.2	2656	6613
2007	SHARK	Trawls	0.6	1391	1394
2007	SHARK	Trawls	0.1	187	92
2007	SHARK	Lines	1.1	2344	2209
2007	SHEEPHEAD	Trawlss	0.2	415	794
2007	SHEEPHEAD	Pots and Traps And Traps	26.5	58527	263327
2007	SHEEPHEAD	Lines	3.1	6791	27298
2007	SHEEPHEAD	Unspecified Gear	0.9	1904	8274
2007	SHELLFISH	Trawls	0.0	92	178
2007	SHELLFISH	Trawls	0.0	8	13
2007	SHELLFISH	Lines	0.1	301	1121
2007	SHELLFISH	Lines	4.5	9871	1974
2007	SHELLFISH	Unspecified Gear	1.0	2151	709
2007	SHRIMP	Trawlss	348.5	768363	7684
2007	SHRIMP	Trawls	20.4	44962	215555
2007	SHRIMP	Trawls	2.5	5557	11074
2007	SHRIMP	Unspecified Gear	0.0	59	1080
2007	SHRIMP	Trawls	288.9	636944	301705
2007	SHRIMP	Trawls	125.7	277149	552295
2007	SHRIMP	Pots and Traps And Traps	0.3	566	1281
2007	SHRIMP	Trawls	0.1	300	1179
2007	SHRIMP	Pots and Traps And Traps	10.0	22144	92715
2007	SHRIMP	Trawls	0.8	1747	8103
2007	SHRIMP	Pots and Traps And Traps	116.5	256937	2871613
2007	SKATE	Trawlss	9.1	20165	5099
2007	SKATE	Trawls	109.7	241751	50712
2007	SKATE	Trawls	3.4	7487	6657
2007	SKATE	Lines	5.6	12377	5268
2007	SMELT	Trawlss	137.8	303898	105377
2007	SMELT	Lines	1.3	2862	2853
2007	SOLE	Trawls	2765.7	6097290	2369347
2007	SOLE	Trawls	0.2	538	2019
2007	SOLE	Pots and Traps And Traps	1.1	2444	4419
2007	SOLE	Lines	0.3	579	225
2007	SOLE	Trawls	180.0	396856	140548
2007	SOLE	Trawls	0.6	1288	2576
2007	SOLE	Trawls	916.0	2019432	2121844
2007	SOLE	Lines	0.0	91	282
2007	SOLE	Trawls	172.0	379104	132841
2007	SOLE	Lines	0.0	44	92
2007	SOLE	Trawls	5.3	11750	7099
2007	SOLE	Lines	0.0	34	52
2007	SOLE	Trawls	6.2	13754	11310
2007	SOLE	Lines	0.1	228	196
2007	SQUID	Trawlss	49436.7	108988188	29092480
2007	SQUID	Trawls	0.1	209	94
2007	SQUID	Lines	0.0	47	94
2007	SQUID	Trawlss	3.2	7027	2792
2007	SQUID	Trawls	9.3	20536	5045
2007	SQUID	Lines	55.1	121503	27741
2007	SURFPERCHES	Trawlss	0.3	637	637
2007	SURFPERCHES	Pots and Traps And Traps	0.0	57	148
2007	SURFPERCHES	Lines	7.9	17333	28294
2007	SWORDFISH	Trawlss	489.1	1078319	2524188
2007	SWORDFISH	Lines	0.6	1307	4375
2007	SWORDFISH	Unspecified Gear	59.0	130120	598072
2007	THORNYHEAD	Trawls	193.2	425867	453894
2007	THORNYHEAD	Lines	137.9	304020	1161128
2007	SHARK	Trawlss	1.7	3837	2903
2007	TUNA	Trawlss	81.3	179336	129403
2007	TUNA	Lines	301.8	665287	607874
2007	TUNA	Lines	472.2	1040980	968160
2007	TUNA	Lines	13.0	28601	94734
2007	TUNA	Trawlss	44.7	98556	57834
2007	TUNA	Trawlss	4.7	10419	3932
2007	TUNA	Lines	0.2	338	273
2007	TUNA	Trawlss	99.4	219202	119497
2007	TUNA	Lines	4.8	10685	29503
2007	YELLOWTAIL JACK	Trawlss	6.6	14641	19000
2007	YELLOWTAIL JACK	Lines	4.4	9810	17196
2008	ANCHOVY	Trawlss	14251.9	31419635	1563426
2008	ANCHOVY	Lines	0.3	770	1605
2008	BARRACUDA	Trawlss	8.7	19251	13083
2008	BARRACUDA	Lines	1.3	2911	2862
2008	BONITO	Trawlss	800.1	1763857	636180
2008	BONITO	Lines	1.4	3140	2709
2008	BONITO	Lines	1.3	2766	4513
2008	CABEZON	Trawlss	0.0	48	214
2008	CABEZON	Pots and Traps And Traps	4.8	10683	72403
2008	CABEZON	Lines	18.1	39877	235852
2008	CABEZON	Unspecified Gear	0.0	15	66
2008	CARP	Unspecified Gear	1.5	3230	6591
2008	BIVALVES	Unspecified Gear	0.3	719	1364
2008	CRAB	Trawls	0.6	1367	4367
2008	CRAB	Pots and Traps And Traps	3881.2	8556559	22511520
2008	CRAB	Trawlss	0.0	108	230
2008	CRAB	Pots and Traps And Traps	0.0	39	78
2008	CRAB	Trawlss	0.2	547	771
2008	CRAB	Trawls	0.2	460	499
2008	CRAB	Trawls	0.4	791	820
2008	CRAB	Pots and Traps And Traps	552.2	1217405	1627961
2008	CRAB	Lines	0.0	42	63
2008	CRAB	Unspecified Gear	0.1	148	399
2008	CRAB 	Trawlss	3.8	8284	11087
2008	CRAB 	Trawls	0.2	376	321
2008	CRAB 	Trawls	0.4	878	549
2008	CRAB 	Pots and Traps And Traps	26.2	57865	68698
2008	CRAB 	Unspecified Gear	0.0	40	89
2008	CRAYFISHES OR CRAWFISHES	Unspecified Gear	70.9	156359	199923
2008	CROAKER	Trawlss	9.3	20504	4732
2008	CROAKER	Trawls	0.5	1189	727
2008	CROAKER	Trawls	14.3	31536	14869
2008	CROAKER	Lines	8.1	17892	24313
2008	DOLPHINFISH	Lines	1.8	3880	8942
2008	ECHINODERM	Unspecified Gear	0.2	508	1163
2008	EEL	Pots and Traps And Traps	5.3	11737	55620
2008	FINFISHES	Trawlss	69.9	154081	86970
2008	FINFISHES	Trawls	0.7	1482	1002
2008	FINFISHES	Trawls	1.3	2855	2307
2008	FINFISHES	Pots and Traps And Traps	1.8	3870	8262
2008	FINFISHES	Lines	8.9	19635	38561
2008	FINFISHES	Lines	0.6	1283	3642
2008	FINFISHES	Unspecified Gear	0.3	613	1403
2008	FLATFISH	Trawlss	0.2	455	719
2008	FLATFISH	Trawls	1.3	2943	4188
2008	FLATFISH	Trawls	10.4	22888	12854
2008	FLATFISH	Lines	0.1	147	224
2008	FLATFISH	Trawls	44.3	97582	9848
2008	FLATFISH	Lines	0.2	491	50
2008	FLATFISH, SANDDAB	Trawls	122.4	269933	114003
2008	FLATFISH, SANDDAB	Trawls	0.3	670	517
2008	FLATFISH, SANDDAB	Lines	2.8	6147	15408
2008	FLATFISH	Trawls	10.1	22181	12710
2008	FLATFISH	Lines	0.3	678	2107
2008	FLATFISH	Trawls	0.3	596	348
2008	GREENLING	Pots and Traps And Traps	0.3	621	4748
2008	GREENLING	Lines	1.1	2339	15306
2008	GREENLING	Unspecified Gear	0.0	24	148
2008	GRENADIERS	Trawls	33.1	72923	12801
2008	GRENADIERS	Lines	57.1	125971	30069
2008	HAGFISHES	Pots and Traps And Traps	817.8	1802929	1434248
2008	HAKE	Trawls	4879.8	10758052	1078109
2008	HAKE	Lines	0.2	483	1912
2008	FLATFISH	Trawlss	51.3	113139	504150
2008	FLATFISH	Trawls	91.0	200597	905239
2008	FLATFISH	Trawls	1.3	2969	11984
2008	FLATFISH	Pots and Traps And Traps	0.0	58	333
2008	FLATFISH	Lines	71.5	157616	868322
2008	FLATFISH	Lines	1.0	2187	8804
2008	HERRING	Trawlss	757.3	1669437	603742
2008	HERRING, ROE ON KELP	Unspecified Gear	15.3	33766	12589
2008	MACKEREL	Trawlss	254.4	560810	52500
2008	MACKEREL	Lines	0.1	275	526
2008	LINGCOD	Trawls	34.2	75406	68536
2008	LINGCOD	Pots and Traps And Traps	3.3	7253	11860
2008	LINGCOD	Lines	31.9	70261	151643
2008	LINGCOD	Lines	0.4	956	4274
2008	LINGCOD	Unspecified Gear	0.0	40	80
2008	LOBSTER	Pots and Traps And Traps	336.2	741290	8007649
2008	MACKEREL	Trawlss	3477.3	7665987	677918
2008	MACKEREL	Trawls	0.1	119	47
2008	MACKEREL	Lines	3.2	7142	7997
2008	MOLLUSKS	Pots and Traps And Traps	26.8	59179	131346
2008	MOLLUSKS	Unspecified Gear	2.2	4768	80313
2008	OCTOPUS	Trawls	0.1	124	89
2008	OCTOPUS	Pots and Traps And Traps	0.4	974	1290
2008	BIVALVES	Unspecified Gear	558.1	1230333	7367169
2008	PRICKLEBACK	Lines	0.1	169	761
2008	ROCKFISH	Pots and Traps And Traps	0.0	19	11
2008	ROCKFISH	Lines	0.4	945	2638
2008	ROCKFISH	Trawlss	1.0	2314	5636
2008	ROCKFISH	Trawls	81.9	180632	171826
2008	ROCKFISH	Lines	0.3	621	1177
2008	ROCKFISH	Pots and Traps And Traps	0.1	112	374
2008	ROCKFISH	Lines	98.0	216151	436548
2008	ROCKFISH-AND-YELLOW	Pots and Traps And Traps	1.3	2880	21248
2008	ROCKFISH-AND-YELLOW	Lines	10.7	23549	170029
2008	ROCKFISH-AND-YELLOW	Unspecified Gear	0.1	128	948
2008	ROCKFISH	Trawlss	0.7	1504	2867
2008	ROCKFISH	Trawls	7.2	15845	14395
2008	ROCKFISH	Pots and Traps And Traps	0.8	1785	2933
2008	ROCKFISH	Lines	32.7	72195	121603
2008	ROCKFISH	Pots and Traps And Traps	0.3	628	1284
2008	ROCKFISH	Lines	10.4	23030	34859
2008	ROCKFISH	Lines	0.0	24	90
2008	ROCKFISH	Trawlss	0.2	408	1082
2008	ROCKFISH	Trawls	1.5	3377	1939
2008	ROCKFISH	Lines	4.9	10818	16150
2008	ROCKFISH	Trawls	0.1	192	208
2008	ROCKFISH	Pots and Traps And Traps	0.4	947	5818
2008	ROCKFISH	Lines	23.6	51947	328223
2008	ROCKFISH	Lines	0.0	86	664
2008	ROCKFISH	Trawls	0.8	1743	1361
2008	ROCKFISH	Lines	0.0	9	21
2008	ROCKFISH	Trawlss	0.1	196	588
2008	ROCKFISH	Trawls	95.1	209699	164028
2008	ROCKFISH	Lines	5.9	13024	24756
2008	ROCKFISH	Pots and Traps And Traps	0.0	42	380
2008	ROCKFISH	Lines	4.0	8874	68094
2008	ROCKFISH	Unspecified Gear	0.0	50	395
2008	ROCKFISH	Pots and Traps And Traps	0.1	172	480
2008	ROCKFISH	Lines	5.4	11841	49064
2008	ROCKFISH	Trawls	28.0	61786	35391
2008	ROCKFISH	Pots and Traps And Traps	0.1	221	186
2008	ROCKFISH	Lines	0.8	1872	3403
2008	ROCKFISH	Trawls	0.0	89	70
2008	ROCKFISH	Lines	0.1	267	1024
2008	ROCKFISH	Pots and Traps And Traps	4.2	9280	65647
2008	ROCKFISH	Lines	19.9	43795	326797
2008	ROCKFISH	Lines	0.0	60	139
2008	ROCKFISH	Unspecified Gear	0.0	106	784
2008	ROCKFISH	Pots and Traps And Traps	0.4	882	8983
2008	ROCKFISH	Lines	15.5	34210	356037
2008	ROCKFISH	Trawls	0.0	37	20
2008	ROCKFISH	Lines	0.1	327	583
2008	ROCKFISH	Trawls	0.5	1168	879
2008	ROCKFISH	Lines	0.7	1587	2857
2008	ROCKFISH	Trawls	0.1	114	126
2008	ROCKFISH	Lines	0.0	65	85
2008	ROCKFISH	Pots and Traps And Traps	0.0	25	137
2008	ROCKFISH	Lines	0.5	1049	5782
2008	ROCKFISH	Lines	0.7	1582	3569
2008	ROCKFISH	Lines	0.0	71	357
2008	ROCKFISH	Trawls	0.1	215	134
2008	ROCKFISH	Lines	0.2	489	1321
2008	ROCKFISH	Trawlss	0.1	176	503
2008	ROCKFISH	Lines	0.3	724	2332
2008	ROCKFISH	Lines	0.1	236	317
2008	ROCKFISH	Trawls	85.2	187750	73807
2008	ROCKFISH	Pots and Traps And Traps	0.0	34	30
2008	ROCKFISH	Lines	0.0	46	42
2008	ROCKFISH	Lines	0.0	93	360
2008	ROCKFISH	Lines	0.7	1447	6479
2008	ROCKFISH	Pots and Traps And Traps	0.0	110	797
2008	ROCKFISH	Lines	0.9	2009	18288
2008	ROCKFISH	Trawls	0.2	351	233
2008	ROCKFISH	Pots and Traps And Traps	0.1	145	286
2008	ROCKFISH	Lines	13.6	30090	79514
2008	ROCKFISH	Lines	0.1	167	822
2008	ROCKFISH	Trawls	10.1	22257	10562
2008	ROCKFISH	Lines	1.2	2670	4640
2008	ROCKFISH	Trawlss	0.1	175	264
2008	ROCKFISH	Trawls	1.4	3091	2097
2008	ROCKFISH	Lines	1.4	3020	5773
2008	ROCKFISHES	Trawlss	0.0	81	87
2008	ROCKFISHES	Trawls	749.4	1652214	813208
2008	ROCKFISHES	Trawls	0.1	148	277
2008	ROCKFISHES	Pots and Traps And Traps	0.6	1432	2395
2008	ROCKFISHES	Lines	40.6	89571	205597
2008	ROCKFISHES	Lines	0.0	42	105
2008	ROCKFISHES	Unspecified Gear	0.0	63	124
2008	SABLEFISH	Trawlss	2.7	5947	14205
2008	SABLEFISH	Trawls	752.5	1658859	2614734
2008	SABLEFISH	Pots and Traps And Traps	291.1	641760	1239287
2008	SABLEFISH	Lines	544.1	1199466	2354465
2008	SALMON	Trawls	0.6	1360	5661
2008	SARDINE	Trawlss	57581.3	126943625	7573105
2008	SARDINE	Lines	0.5	1114	2044
2008	SCORPIONFISHES	Trawlss	0.1	303	1058
2008	SCORPIONFISHES	Trawls	0.2	418	1507
2008	SCORPIONFISHES	Trawls	0.7	1455	5008
2008	SCORPIONFISHES	Pots and Traps And Traps	0.1	208	730
2008	SCORPIONFISHES	Lines	2.3	5150	16793
2008	SCULPINS	Trawls	2.3	4961	19027
2008	SEA BASS	Trawlss	2.3	5165	12986
2008	SEA BASS	Lines	0.2	437	1812
2008	ECHINODERM	Trawls	75.6	166734	330650
2008	ECHINODERM	Trawls	37.4	82456	164507
2008	ECHINODERM	Unspecified Gear	257.6	567960	1193721
2008	ECHINODERM	Unspecified Gear	4663.8	10281710	6548382
2008	SEA BASS	Trawlss	297.2	655253	1464720
2008	SEA BASS	Trawls	0.6	1356	3901
2008	SEA BASS	Trawls	0.1	196	542
